acc_score,loss_score
94.52666666666667,0.24845774894259182
98.175,0.056112543585669604
98.68333333333334,0.029316230639967654
98.91,0.020588161172893048
99.08333333333333,0.016194901903755977
99.17,0.014018082815853632
99.25,0.010936442033471558
99.325,0.009954695531455466
99.37833333333333,0.008860650647996165
99.43833333333333,0.007540941247726971
99.48,0.0069539343586832655
99.51333333333334,0.005842731870737396
99.54666666666667,0.005548224127380779
99.565,0.005210918047670728
99.58333333333333,0.0042828963003165325
99.61666666666666,0.004054880972079717
99.64666666666666,0.003694192802680512
99.65666666666667,0.00360750183457881
99.69,0.0030334107432062607
99.69166666666666,0.002622831933309553
